inventory_id,product_id,store_id,stock_quantity,reorder_level,last_updated,created_at,updated_at
1213,213,3,465,71,2026-07-25 11:43:17.767254,2026-07-25 11:43:17.767254,2026-07-25 11:43:17.767254
1214,214,3,292,61,2026-07-25 11:43:17.767263,2026-07-25 11:43:17.767263,2026-07-25 11:43:17.767263
1215,215,3,96,40,2026-07-25 11:43:17.767273,2026-07-25 11:43:17.767273,2026-07-25 11:43:17.767273
1216,216,3,309,50,2026-07-25 11:43:17.767283,2026-07-25 11:43:17.767283,2026-07-25 11:43:17.767283
1217,217,3,256,29,2026-07-25 11:43:17.767292,2026-07-25 11:43:17.767292,2026-07-25 11:43:17.767292
1218,218,3,490,23,2026-07-25 11:43:17.767302,2026-07-25 11:43:17.767302,2026-07-25 11:43:17.767302
1219,219,3,230,26,2026-07-25 11:43:17.767312,2026-07-25 11:43:17.767312,2026-07-25 11:43:17.767312
1220,220,3,415,77,2026-07-25 11:43:17.767322,2026-07-25 11:43:17.767322,2026-07-25 11:43:17.767322
1221,221,3,428,41,2026-07-25 11:43:17.767331,2026-07-25 11:43:17.767331,2026-07-25 11:43:17.767331
1222,222,3,365,25,2026-07-25 11:43:17.767341,2026-07-25 11:43:17.767341,2026-07-25 11:43:17.767341
1223,223,3,258,61,2026-07-25 11:43:17.767351,2026-07-25 11:43:17.767351,2026-07-25 11:43:17.767351
1224,224,3,88,22,2026-07-25 11:43:17.767360,2026-07-25 11:43:17.767360,2026-07-25 11:43:17.767360
1225,225,3,126,65,2026-07-25 11:43:17.767370,2026-07-25 11:43:17.767370,2026-07-25 11:43:17.767370
1226,226,3,224,48,2026-07-25 11:43:17.767380,2026-07-25 11:43:17.767380,2026-07-25 11:43:17.767380
1227,227,3,268,53,2026-07-25 11:43:17.767389,2026-07-25 11:43:17.767389,2026-07-25 11:43:17.767389
1228,228,3,312,30,2026-07-25 11:43:17.767399,2026-07-25 11:43:17.767399,2026-07-25 11:43:17.767399
1229,229,3,186,43,2026-07-25 11:43:17.767409,2026-07-25 11:43:17.767409,2026-07-25 11:43:17.767409
1230,230,3,469,38,2026-07-25 11:43:17.767419,2026-07-25 11:43:17.767419,2026-07-25 11:43:17.767419
1231,231,3,198,46,2026-07-25 11:43:17.767428,2026-07-25 11:43:17.767428,2026-07-25 11:43:17.767428
1232,232,3,396,41,2026-07-25 11:43:17.767437,2026-07-25 11:43:17.767437,2026-07-25 11:43:17.767437
1233,233,3,347,58,2026-07-25 11:43:17.767446,2026-07-25 11:43:17.767446,2026-07-25 11:43:17.767446
1234,234,3,26,70,2026-07-25 11:43:17.767455,2026-07-25 11:43:17.767455,2026-07-25 11:43:17.767455
1235,235,3,323,61,2026-07-25 11:43:17.767464,2026-07-25 11:43:17.767464,2026-07-25 11:43:17.767464
1236,236,3,171,24,2026-07-25 11:43:17.767473,2026-07-25 11:43:17.767473,2026-07-25 11:43:17.767473
1237,237,3,168,26,2026-07-25 11:43:17.767481,2026-07-25 11:43:17.767481,2026-07-25 11:43:17.767481
1238,238,3,285,63,2026-07-25 11:43:17.767490,2026-07-25 11:43:17.767490,2026-07-25 11:43:17.767490
1239,239,3,197,38,2026-07-25 11:43:17.767499,2026-07-25 11:43:17.767499,2026-07-25 11:43:17.767499
1240,240,3,129,66,2026-07-25 11:43:17.767508,2026-07-25 11:43:17.767508,2026-07-25 11:43:17.767508
1241,241,3,436,62,2026-07-25 11:43:17.767517,2026-07-25 11:43:17.767517,2026-07-25 11:43:17.767517
1242,242,3,493,78,2026-07-25 11:43:17.767526,2026-07-25 11:43:17.767526,2026-07-25 11:43:17.767526
1243,243,3,308,75,2026-07-25 11:43:17.767535,2026-07-25 11:43:17.767535,2026-07-25 11:43:17.767535
1244,244,3,76,41,2026-07-25 11:43:17.767545,2026-07-25 11:43:17.767545,2026-07-25 11:43:17.767545
1245,245,3,41,57,2026-07-25 11:43:17.767554,2026-07-25 11:43:17.767554,2026-07-25 11:43:17.767554
1246,246,3,339,29,2026-07-25 11:43:17.767564,2026-07-25 11:43:17.767564,2026-07-25 11:43:17.767564
1247,247,3,469,42,2026-07-25 11:43:17.767574,2026-07-25 11:43:17.767574,2026-07-25 11:43:17.767574
1248,248,3,158,61,2026-07-25 11:43:17.767584,2026-07-25 11:43:17.767584,2026-07-25 11:43:17.767584
1249,249,3,357,62,2026-07-25 11:43:17.767594,2026-07-25 11:43:17.767594,2026-07-25 11:43:17.767594
1250,250,3,200,28,2026-07-25 11:43:17.767604,2026-07-25 11:43:17.767604,2026-07-25 11:43:17.767604
1251,251,3,304,65,2026-07-25 11:43:17.767613,2026-07-25 11:43:17.767613,2026-07-25 11:43:17.767613
1252,252,3,480,25,2026-07-25 11:43:17.767623,2026-07-25 11:43:17.767623,2026-07-25 11:43:17.767623
1253,253,3,158,55,2026-07-25 11:43:17.767633,2026-07-25 11:43:17.767633,2026-07-25 11:43:17.767633
1254,254,3,192,61,2026-07-25 11:43:17.767643,2026-07-25 11:43:17.767643,2026-07-25 11:43:17.767643
1255,255,3,405,41,2026-07-25 11:43:17.767652,2026-07-25 11:43:17.767652,2026-07-25 11:43:17.767652
1256,256,3,416,28,2026-07-25 11:43:17.767662,2026-07-25 11:43:17.767662,2026-07-25 11:43:17.767662
1257,257,3,343,64,2026-07-25 11:43:17.767672,2026-07-25 11:43:17.767672,2026-07-25 11:43:17.767672
1258,258,3,424,80,2026-07-25 11:43:17.767682,2026-07-25 11:43:17.767682,2026-07-25 11:43:17.767682
1259,259,3,378,63,2026-07-25 11:43:17.767691,2026-07-25 11:43:17.767691,2026-07-25 11:43:17.767691
1260,260,3,467,53,2026-07-25 11:43:17.767701,2026-07-25 11:43:17.767701,2026-07-25 11:43:17.767701
1261,261,3,47,61,2026-07-25 11:43:17.767711,2026-07-25 11:43:17.767711,2026-07-25 11:43:17.767711
1262,262,3,343,47,2026-07-25 11:43:17.767721,2026-07-25 11:43:17.767721,2026-07-25 11:43:17.767721
1263,263,3,260,43,2026-07-25 11:43:17.767730,2026-07-25 11:43:17.767730,2026-07-25 11:43:17.767730
1264,264,3,9,43,2026-07-25 11:43:17.767740,2026-07-25 11:43:17.767740,2026-07-25 11:43:17.767740
1265,265,3,158,31,2026-07-25 11:43:17.767750,2026-07-25 11:43:17.767750,2026-07-25 11:43:17.767750
1266,266,3,486,33,2026-07-25 11:43:17.767761,2026-07-25 11:43:17.767761,2026-07-25 11:43:17.767761
1267,267,3,174,80,2026-07-25 11:43:17.767770,2026-07-25 11:43:17.767770,2026-07-25 11:43:17.767770
1268,268,3,392,51,2026-07-25 11:43:17.767780,2026-07-25 11:43:17.767780,2026-07-25 11:43:17.767780
1269,269,3,98,34,2026-07-25 11:43:17.767790,2026-07-25 11:43:17.767790,2026-07-25 11:43:17.767790
1270,270,3,70,29,2026-07-25 11:43:17.767802,2026-07-25 11:43:17.767802,2026-07-25 11:43:17.767802
1271,271,3,39,38,2026-07-25 11:43:17.767811,2026-07-25 11:43:17.767811,2026-07-25 11:43:17.767811
1272,272,3,432,70,2026-07-25 11:43:17.767821,2026-07-25 11:43:17.767821,2026-07-25 11:43:17.767821
1273,273,3,51,52,2026-07-25 11:43:17.767831,2026-07-25 11:43:17.767831,2026-07-25 11:43:17.767831
1274,274,3,394,54,2026-07-25 11:43:17.767840,2026-07-25 11:43:17.767840,2026-07-25 11:43:17.767840
1275,275,3,427,67,2026-07-25 11:43:17.767850,2026-07-25 11:43:17.767850,2026-07-25 11:43:17.767850
1276,276,3,452,53,2026-07-25 11:43:17.767860,2026-07-25 11:43:17.767860,2026-07-25 11:43:17.767860
1277,277,3,19,62,2026-07-25 11:43:17.767869,2026-07-25 11:43:17.767869,2026-07-25 11:43:17.767869
1278,278,3,172,76,2026-07-25 11:43:17.767879,2026-07-25 11:43:17.767879,2026-07-25 11:43:17.767879
1279,279,3,392,59,2026-07-25 11:43:17.767889,2026-07-25 11:43:17.767889,2026-07-25 11:43:17.767889
1280,280,3,67,58,2026-07-25 11:43:17.767899,2026-07-25 11:43:17.767899,2026-07-25 11:43:17.767899
1281,281,3,192,29,2026-07-25 11:43:17.767908,2026-07-25 11:43:17.767908,2026-07-25 11:43:17.767908
1282,282,3,83,31,2026-07-25 11:43:17.767918,2026-07-25 11:43:17.767918,2026-07-25 11:43:17.767918
1283,283,3,425,64,2026-07-25 11:43:17.767928,2026-07-25 11:43:17.767928,2026-07-25 11:43:17.767928
1284,284,3,394,59,2026-07-25 11:43:17.767938,2026-07-25 11:43:17.767938,2026-07-25 11:43:17.767938
1285,285,3,414,77,2026-07-25 11:43:17.767947,2026-07-25 11:43:17.767947,2026-07-25 11:43:17.767947
1286,286,3,84,66,2026-07-25 11:43:17.767957,2026-07-25 11:43:17.767957,2026-07-25 11:43:17.767957
1287,287,3,224,22,2026-07-25 11:43:17.767967,2026-07-25 11:43:17.767967,2026-07-25 11:43:17.767967
1288,288,3,210,43,2026-07-25 11:43:17.767976,2026-07-25 11:43:17.767976,2026-07-25 11:43:17.767976
1289,289,3,346,66,2026-07-25 11:43:17.767986,2026-07-25 11:43:17.767986,2026-07-25 11:43:17.767986
1290,290,3,121,48,2026-07-25 11:43:17.767996,2026-07-25 11:43:17.767996,2026-07-25 11:43:17.767996
1291,291,3,312,38,2026-07-25 11:43:17.768006,2026-07-25 11:43:17.768006,2026-07-25 11:43:17.768006
1292,292,3,385,67,2026-07-25 11:43:17.768015,2026-07-25 11:43:17.768015,2026-07-25 11:43:17.768015
1293,293,3,401,48,2026-07-25 11:43:17.768025,2026-07-25 11:43:17.768025,2026-07-25 11:43:17.768025
1294,294,3,119,54,2026-07-25 11:43:17.768035,2026-07-25 11:43:17.768035,2026-07-25 11:43:17.768035
1295,295,3,122,39,2026-07-25 11:43:17.768044,2026-07-25 11:43:17.768044,2026-07-25 11:43:17.768044
1296,296,3,494,71,2026-07-25 11:43:17.768054,2026-07-25 11:43:17.768054,2026-07-25 11:43:17.768054
1297,297,3,401,50,2026-07-25 11:43:17.768064,2026-07-25 11:43:17.768064,2026-07-25 11:43:17.768064
1298,298,3,462,73,2026-07-25 11:43:17.768073,2026-07-25 11:43:17.768073,2026-07-25 11:43:17.768073
1299,299,3,99,43,2026-07-25 11:43:17.768083,2026-07-25 11:43:17.768083,2026-07-25 11:43:17.768083
1300,300,3,347,80,2026-07-25 11:43:17.768093,2026-07-25 11:43:17.768093,2026-07-25 11:43:17.768093
1301,301,3,292,48,2026-07-25 11:43:17.768103,2026-07-25 11:43:17.768103,2026-07-25 11:43:17.768103
1302,302,3,236,69,2026-07-25 11:43:17.768112,2026-07-25 11:43:17.768112,2026-07-25 11:43:17.768112
1303,303,3,144,69,2026-07-25 11:43:17.768122,2026-07-25 11:43:17.768122,2026-07-25 11:43:17.768122
1304,304,3,195,52,2026-07-25 11:43:17.768131,2026-07-25 11:43:17.768131,2026-07-25 11:43:17.768131
1305,305,3,270,46,2026-07-25 11:43:17.768141,2026-07-25 11:43:17.768141,2026-07-25 11:43:17.768141
1306,306,3,494,30,2026-07-25 11:43:17.768151,2026-07-25 11:43:17.768151,2026-07-25 11:43:17.768151
1307,307,3,418,32,2026-07-25 11:43:17.768160,2026-07-25 11:43:17.768160,2026-07-25 11:43:17.768160
1308,308,3,410,58,2026-07-25 11:43:17.768170,2026-07-25 11:43:17.768170,2026-07-25 11:43:17.768170
1309,309,3,70,75,2026-07-25 11:43:17.768180,2026-07-25 11:43:17.768180,2026-07-25 11:43:17.768180
1310,310,3,128,23,2026-07-25 11:43:17.768189,2026-07-25 11:43:17.768189,2026-07-25 11:43:17.768189
1311,311,3,328,50,2026-07-25 11:43:17.768199,2026-07-25 11:43:17.768199,2026-07-25 11:43:17.768199
1312,312,3,447,43,2026-07-25 11:43:17.768209,2026-07-25 11:43:17.768209,2026-07-25 11:43:17.768209
1313,313,3,283,79,2026-07-25 11:43:17.768219,2026-07-25 11:43:17.768219,2026-07-25 11:43:17.768219
1314,314,3,52,65,2026-07-25 11:43:17.768229,2026-07-25 11:43:17.768229,2026-07-25 11:43:17.768229
1315,315,3,433,53,2026-07-25 11:43:17.768238,2026-07-25 11:43:17.768238,2026-07-25 11:43:17.768238
1316,316,3,435,27,2026-07-25 11:43:17.768248,2026-07-25 11:43:17.768248,2026-07-25 11:43:17.768248
1317,317,3,145,25,2026-07-25 11:43:17.768257,2026-07-25 11:43:17.768257,2026-07-25 11:43:17.768257
1318,318,3,390,30,2026-07-25 11:43:17.768267,2026-07-25 11:43:17.768267,2026-07-25 11:43:17.768267
1319,319,3,139,48,2026-07-25 11:43:17.768277,2026-07-25 11:43:17.768277,2026-07-25 11:43:17.768277
1320,320,3,463,52,2026-07-25 11:43:17.768287,2026-07-25 11:43:17.768287,2026-07-25 11:43:17.768287
1321,321,3,75,73,2026-07-25 11:43:17.768296,2026-07-25 11:43:17.768296,2026-07-25 11:43:17.768296
1322,322,3,223,25,2026-07-25 11:43:17.768306,2026-07-25 11:43:17.768306,2026-07-25 11:43:17.768306
1323,323,3,484,78,2026-07-25 11:43:17.768316,2026-07-25 11:43:17.768316,2026-07-25 11:43:17.768316
1324,324,3,113,72,2026-07-25 11:43:17.768325,2026-07-25 11:43:17.768325,2026-07-25 11:43:17.768325
1325,325,3,230,76,2026-07-25 11:43:17.768335,2026-07-25 11:43:17.768335,2026-07-25 11:43:17.768335
1326,326,3,178,79,2026-07-25 11:43:17.768345,2026-07-25 11:43:17.768345,2026-07-25 11:43:17.768345
1327,327,3,13,46,2026-07-25 11:43:17.768355,2026-07-25 11:43:17.768355,2026-07-25 11:43:17.768355
1328,328,3,27,45,2026-07-25 11:43:17.768364,2026-07-25 11:43:17.768364,2026-07-25 11:43:17.768364
1329,329,3,257,43,2026-07-25 11:43:17.768374,2026-07-25 11:43:17.768374,2026-07-25 11:43:17.768374
1330,330,3,120,44,2026-07-25 11:43:17.768384,2026-07-25 11:43:17.768384,2026-07-25 11:43:17.768384
1331,331,3,41,43,2026-07-25 11:43:17.768394,2026-07-25 11:43:17.768394,2026-07-25 11:43:17.768394
1332,332,3,114,21,2026-07-25 11:43:17.768404,2026-07-25 11:43:17.768404,2026-07-25 11:43:17.768404
1333,333,3,163,79,2026-07-25 11:43:17.768413,2026-07-25 11:43:17.768413,2026-07-25 11:43:17.768413
1334,334,3,50,73,2026-07-25 11:43:17.768423,2026-07-25 11:43:17.768423,2026-07-25 11:43:17.768423
1335,335,3,365,61,2026-07-25 11:43:17.768433,2026-07-25 11:43:17.768433,2026-07-25 11:43:17.768433
1336,336,3,171,70,2026-07-25 11:43:17.768442,2026-07-25 11:43:17.768442,2026-07-25 11:43:17.768442
1337,337,3,74,28,2026-07-25 11:43:17.768451,2026-07-25 11:43:17.768451,2026-07-25 11:43:17.768451
1338,338,3,19,38,2026-07-25 11:43:17.768460,2026-07-25 11:43:17.768460,2026-07-25 11:43:17.768460
1339,339,3,469,73,2026-07-25 11:43:17.768470,2026-07-25 11:43:17.768470,2026-07-25 11:43:17.768470
1340,340,3,241,64,2026-07-25 11:43:17.768479,2026-07-25 11:43:17.768479,2026-07-25 11:43:17.768479
1341,341,3,425,28,2026-07-25 11:43:17.768488,2026-07-25 11:43:17.768488,2026-07-25 11:43:17.768488
1342,342,3,388,65,2026-07-25 11:43:17.768497,2026-07-25 11:43:17.768497,2026-07-25 11:43:17.768497
1343,343,3,240,48,2026-07-25 11:43:17.768506,2026-07-25 11:43:17.768506,2026-07-25 11:43:17.768506
1344,344,3,315,20,2026-07-25 11:43:17.768515,2026-07-25 11:43:17.768515,2026-07-25 11:43:17.768515
1345,345,3,463,25,2026-07-25 11:43:17.768524,2026-07-25 11:43:17.768524,2026-07-25 11:43:17.768524
1346,346,3,9,36,2026-07-25 11:43:17.768533,2026-07-25 11:43:17.768533,2026-07-25 11:43:17.768533
1347,347,3,110,73,2026-07-25 11:43:17.768543,2026-07-25 11:43:17.768543,2026-07-25 11:43:17.768543
1348,348,3,76,55,2026-07-25 11:43:17.768554,2026-07-25 11:43:17.768554,2026-07-25 11:43:17.768554
1349,349,3,481,66,2026-07-25 11:43:17.768563,2026-07-25 11:43:17.768563,2026-07-25 11:43:17.768563
1350,350,3,311,53,2026-07-25 11:43:17.768573,2026-07-25 11:43:17.768573,2026-07-25 11:43:17.768573
1351,351,3,216,27,2026-07-25 11:43:17.768583,2026-07-25 11:43:17.768583,2026-07-25 11:43:17.768583
1352,352,3,397,38,2026-07-25 11:43:17.768592,2026-07-25 11:43:17.768592,2026-07-25 11:43:17.768592
1353,353,3,121,39,2026-07-25 11:43:17.768602,2026-07-25 11:43:17.768602,2026-07-25 11:43:17.768602
1354,354,3,62,23,2026-07-25 11:43:17.768612,2026-07-25 11:43:17.768612,2026-07-25 11:43:17.768612
1355,355,3,122,46,2026-07-25 11:43:17.768621,2026-07-25 11:43:17.768621,2026-07-25 11:43:17.768621
1356,356,3,327,70,2026-07-25 11:43:17.768631,2026-07-25 11:43:17.768631,2026-07-25 11:43:17.768631
1357,357,3,318,49,2026-07-25 11:43:17.768640,2026-07-25 11:43:17.768640,2026-07-25 11:43:17.768640
1358,358,3,32,27,2026-07-25 11:43:17.768650,2026-07-25 11:43:17.768650,2026-07-25 11:43:17.768650
1359,359,3,428,77,2026-07-25 11:43:17.768660,2026-07-25 11:43:17.768660,2026-07-25 11:43:17.768660
1360,360,3,255,58,2026-07-25 11:43:17.768669,2026-07-25 11:43:17.768669,2026-07-25 11:43:17.768669
1361,361,3,274,21,2026-07-25 11:43:17.768679,2026-07-25 11:43:17.768679,2026-07-25 11:43:17.768679
1362,362,3,323,52,2026-07-25 11:43:17.768688,2026-07-25 11:43:17.768688,2026-07-25 11:43:17.768688
1363,363,3,294,35,2026-07-25 11:43:17.768698,2026-07-25 11:43:17.768698,2026-07-25 11:43:17.768698
1364,364,3,367,29,2026-07-25 11:43:17.768707,2026-07-25 11:43:17.768707,2026-07-25 11:43:17.768707
1365,365,3,149,47,2026-07-25 11:43:17.768717,2026-07-25 11:43:17.768717,2026-07-25 11:43:17.768717
1366,366,3,0,59,2026-07-25 11:43:17.768727,2026-07-25 11:43:17.768727,2026-07-25 11:43:17.768727
1367,367,3,180,35,2026-07-25 11:43:17.768736,2026-07-25 11:43:17.768736,2026-07-25 11:43:17.768736
1368,368,3,292,46,2026-07-25 11:43:17.768746,2026-07-25 11:43:17.768746,2026-07-25 11:43:17.768746
1369,369,3,95,62,2026-07-25 11:43:17.768756,2026-07-25 11:43:17.768756,2026-07-25 11:43:17.768756
1370,370,3,342,25,2026-07-25 11:43:17.768765,2026-07-25 11:43:17.768765,2026-07-25 11:43:17.768765
1371,371,3,268,43,2026-07-25 11:43:17.768775,2026-07-25 11:43:17.768775,2026-07-25 11:43:17.768775
1372,372,3,34,53,2026-07-25 11:43:17.768785,2026-07-25 11:43:17.768785,2026-07-25 11:43:17.768785
1373,373,3,278,52,2026-07-25 11:43:17.768794,2026-07-25 11:43:17.768794,2026-07-25 11:43:17.768794
1374,374,3,402,52,2026-07-25 11:43:17.768804,2026-07-25 11:43:17.768804,2026-07-25 11:43:17.768804
1375,375,3,283,21,2026-07-25 11:43:17.768814,2026-07-25 11:43:17.768814,2026-07-25 11:43:17.768814
1376,376,3,199,75,2026-07-25 11:43:17.768823,2026-07-25 11:43:17.768823,2026-07-25 11:43:17.768823
1377,377,3,240,22,2026-07-25 11:43:17.768833,2026-07-25 11:43:17.768833,2026-07-25 11:43:17.768833
1378,378,3,325,44,2026-07-25 11:43:17.768842,2026-07-25 11:43:17.768842,2026-07-25 11:43:17.768842
1379,379,3,191,36,2026-07-25 11:43:17.768852,2026-07-25 11:43:17.768852,2026-07-25 11:43:17.768852
1380,380,3,382,21,2026-07-25 11:43:17.768862,2026-07-25 11:43:17.768862,2026-07-25 11:43:17.768862
1381,381,3,182,70,2026-07-25 11:43:17.768872,2026-07-25 11:43:17.768872,2026-07-25 11:43:17.768872
1382,382,3,34,42,2026-07-25 11:43:17.768881,2026-07-25 11:43:17.768881,2026-07-25 11:43:17.768881
1383,383,3,123,66,2026-07-25 11:43:17.768891,2026-07-25 11:43:17.768891,2026-07-25 11:43:17.768891
1384,384,3,336,60,2026-07-25 11:43:17.768901,2026-07-25 11:43:17.768901,2026-07-25 11:43:17.768901
1385,385,3,53,69,2026-07-25 11:43:17.768910,2026-07-25 11:43:17.768910,2026-07-25 11:43:17.768910
1386,386,3,297,67,2026-07-25 11:43:17.768920,2026-07-25 11:43:17.768920,2026-07-25 11:43:17.768920
1387,387,3,387,41,2026-07-25 11:43:17.768930,2026-07-25 11:43:17.768930,2026-07-25 11:43:17.768930
1388,388,3,68,22,2026-07-25 11:43:17.768939,2026-07-25 11:43:17.768939,2026-07-25 11:43:17.768939
1389,389,3,180,54,2026-07-25 11:43:17.768948,2026-07-25 11:43:17.768948,2026-07-25 11:43:17.768948
1390,390,3,173,72,2026-07-25 11:43:17.768956,2026-07-25 11:43:17.768956,2026-07-25 11:43:17.768956
1391,391,3,329,31,2026-07-25 11:43:17.768965,2026-07-25 11:43:17.768965,2026-07-25 11:43:17.768965
1392,392,3,425,69,2026-07-25 11:43:17.768974,2026-07-25 11:43:17.768974,2026-07-25 11:43:17.768974
1393,393,3,350,49,2026-07-25 11:43:17.768984,2026-07-25 11:43:17.768984,2026-07-25 11:43:17.768984
1394,394,3,356,50,2026-07-25 11:43:17.768993,2026-07-25 11:43:17.768993,2026-07-25 11:43:17.768993
1395,395,3,323,31,2026-07-25 11:43:17.769002,2026-07-25 11:43:17.769002,2026-07-25 11:43:17.769002
1396,396,3,415,28,2026-07-25 11:43:17.769011,2026-07-25 11:43:17.769011,2026-07-25 11:43:17.769011
1397,397,3,32,65,2026-07-25 11:43:17.769019,2026-07-25 11:43:17.769019,2026-07-25 11:43:17.769019
1398,398,3,397,80,2026-07-25 11:43:17.769028,2026-07-25 11:43:17.769028,2026-07-25 11:43:17.769028
1399,399,3,234,22,2026-07-25 11:43:17.769038,2026-07-25 11:43:17.769038,2026-07-25 11:43:17.769038
1400,400,3,150,32,2026-07-25 11:43:17.769047,2026-07-25 11:43:17.769047,2026-07-25 11:43:17.769047
1401,401,3,22,70,2026-07-25 11:43:17.769057,2026-07-25 11:43:17.769057,2026-07-25 11:43:17.769057
1402,402,3,102,76,2026-07-25 11:43:17.769067,2026-07-25 11:43:17.769067,2026-07-25 11:43:17.769067
1403,403,3,21,40,2026-07-25 11:43:17.769077,2026-07-25 11:43:17.769077,2026-07-25 11:43:17.769077
1404,404,3,477,39,2026-07-25 11:43:17.769086,2026-07-25 11:43:17.769086,2026-07-25 11:43:17.769086
1405,405,3,263,45,2026-07-25 11:43:17.769096,2026-07-25 11:43:17.769096,2026-07-25 11:43:17.769096
1406,406,3,417,54,2026-07-25 11:43:17.769106,2026-07-25 11:43:17.769106,2026-07-25 11:43:17.769106
1407,407,3,242,36,2026-07-25 11:43:17.769116,2026-07-25 11:43:17.769116,2026-07-25 11:43:17.769116
1408,408,3,18,68,2026-07-25 11:43:17.769125,2026-07-25 11:43:17.769125,2026-07-25 11:43:17.769125
1409,409,3,331,32,2026-07-25 11:43:17.769135,2026-07-25 11:43:17.769135,2026-07-25 11:43:17.769135
1410,410,3,146,42,2026-07-25 11:43:17.769145,2026-07-25 11:43:17.769145,2026-07-25 11:43:17.769145
1411,411,3,441,69,2026-07-25 11:43:17.769154,2026-07-25 11:43:17.769154,2026-07-25 11:43:17.769154
1412,412,3,24,75,2026-07-25 11:43:17.769164,2026-07-25 11:43:17.769164,2026-07-25 11:43:17.769164
1413,413,3,335,41,2026-07-25 11:43:17.769174,2026-07-25 11:43:17.769174,2026-07-25 11:43:17.769174
1414,414,3,139,27,2026-07-25 11:43:17.769183,2026-07-25 11:43:17.769183,2026-07-25 11:43:17.769183
1415,415,3,409,43,2026-07-25 11:43:17.769193,2026-07-25 11:43:17.769193,2026-07-25 11:43:17.769193
1416,416,3,223,76,2026-07-25 11:43:17.769203,2026-07-25 11:43:17.769203,2026-07-25 11:43:17.769203
1417,417,3,204,67,2026-07-25 11:43:17.769212,2026-07-25 11:43:17.769212,2026-07-25 11:43:17.769212
1418,418,3,225,77,2026-07-25 11:43:17.769222,2026-07-25 11:43:17.769222,2026-07-25 11:43:17.769222
1419,419,3,489,44,2026-07-25 11:43:17.769232,2026-07-25 11:43:17.769232,2026-07-25 11:43:17.769232
1420,420,3,173,31,2026-07-25 11:43:17.769241,2026-07-25 11:43:17.769241,2026-07-25 11:43:17.769241
1421,421,3,254,64,2026-07-25 11:43:17.769251,2026-07-25 11:43:17.769251,2026-07-25 11:43:17.769251
1422,422,3,254,43,2026-07-25 11:43:17.769261,2026-07-25 11:43:17.769261,2026-07-25 11:43:17.769261
1423,423,3,473,71,2026-07-25 11:43:17.769270,2026-07-25 11:43:17.769270,2026-07-25 11:43:17.769270
1424,424,3,265,37,2026-07-25 11:43:17.769280,2026-07-25 11:43:17.769280,2026-07-25 11:43:17.769280
1425,425,3,410,25,2026-07-25 11:43:17.769289,2026-07-25 11:43:17.769289,2026-07-25 11:43:17.769289
1426,426,3,372,47,2026-07-25 11:43:17.769300,2026-07-25 11:43:17.769300,2026-07-25 11:43:17.769300
1427,427,3,40,47,2026-07-25 11:43:17.769310,2026-07-25 11:43:17.769310,2026-07-25 11:43:17.769310
1428,428,3,308,72,2026-07-25 11:43:17.769320,2026-07-25 11:43:17.769320,2026-07-25 11:43:17.769320
1429,429,3,92,54,2026-07-25 11:43:17.769329,2026-07-25 11:43:17.769329,2026-07-25 11:43:17.769329
1430,430,3,150,40,2026-07-25 11:43:17.769339,2026-07-25 11:43:17.769339,2026-07-25 11:43:17.769339
1431,431,3,52,25,2026-07-25 11:43:17.769348,2026-07-25 11:43:17.769348,2026-07-25 11:43:17.769348
1432,432,3,167,62,2026-07-25 11:43:17.769358,2026-07-25 11:43:17.769358,2026-07-25 11:43:17.769358
